date,ET0,ETc,water_need_m3
2015-12-26,0.9706505699379442,0.7765204559503553,0.00078
2015-12-27,0.7072066421206674,0.5657653136965339,0.00057
2015-12-28,1.2247597596642648,0.9798078077314119,0.00098
2015-12-29,1.0474861422169683,0.8379889137735748,0.00084
2015-12-30,0.6164367543446077,0.49314940347568614,0.00049
2015-12-31,1.503331247041175,1.2026649976329402,0.0012
2016-01-01,1.4045134117628961,1.123610729410317,0.00112
2016-01-02,0.6964451735246899,0.557156138819752,0.00056
2016-01-03,1.495851176909583,1.1966809415276665,0.0012
2016-01-04,0.3834008891327444,0.30672071130619555,0.00031
2016-01-05,0.17002842769554846,0.13602274215643878,0.00014
2016-01-06,0.2750652895175279,0.22005223161402232,0.00022
2016-01-07,0.5510951963454641,0.4408761570763713,0.00044
2016-01-08,0.32444681646669493,0.25955745317335593,0.00026
2016-01-09,0.6665331218845528,0.5332264975076423,0.00053
2016-01-10,1.5162155403739561,1.212972432299165,0.00121
2016-01-11,0.5363652613397745,0.4290922090718196,0.00043
2016-01-12,1.0067780099743786,0.8054224079795029,0.00081
2016-01-13,0.09296784020703665,0.07437427216562932,7e-05
2016-01-14,0.3367466407461253,0.26939731259690025,0.00027
2016-01-15,0.5995841265000953,0.4796673012000763,0.00048
2016-01-16,1.491431123241569,1.1931448985932551,0.00119
2016-01-17,0.754350730322507,0.6034805842580057,0.0006
2016-01-18,0.30830516940385017,0.24664413552308015,0.00025
2016-01-19,0.41401443183248154,0.33121154546598525,0.00033
2016-01-20,1.490250241173259,1.1922001929386072,0.00119
2016-01-21,0.38365233766419693,0.3069218701313576,0.00031
2016-01-22,0.5119439933619887,0.409555194689591,0.00041
2016-01-23,0.39734923714375536,0.3178793897150043,0.00032
2016-01-24,0.8081561805799163,0.6465249444639332,0.00065
2016-01-25,0.6539219332433764,0.5231375465947011,0.00052
2016-01-26,0.42098661269863075,0.33678929015890463,0.00034
2016-01-27,0.5704772486286017,0.4563817989028814,0.00046
2016-01-28,0.6371614761985636,0.5097291809588509,0.00051
2016-01-29,0.7949239490743812,0.6359391592595051,0.00064
2016-01-30,0.7654185228967021,0.6123348183173617,0.00061
2016-01-31,0.5066794228160211,0.4053435382528169,0.00041
2016-02-01,0.6548683451779005,0.5238946761423204,0.00052
2016-02-02,0.6960116615409527,0.5568093292327622,0.00056
2016-02-03,1.6275438459387652,1.3020350767510123,0.0013
2016-02-04,1.5874538060618677,1.2699630448494943,0.00127
2016-02-05,1.4216755934750054,1.1373404747800044,0.00114
