subscription,district,name,address,volume,price,start_read_date,end_read_date
648929,KEÇİÖREN,KEÇİÖREN BELEDİYESİ H.BEKTAİ VELİ PARK,ÜÇPINAR SK,122,604.13,2018-07-18 00:00:00,2018-08-18 00:00:00
1445561,KEÇİÖREN,KEÇİÖREN BELEDİYESİ Y.KEM AL BEYATLI PARKI,ITRİ CAD,83,276.39,2020-07-25 00:00:00,2020-09-01 00:00:00
1446091,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HANIM LAR LOKALİ PARKI,96 SK,90,312.49,2021-08-25 00:00:00,2021-09-23 00:00:00
1446084,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HÜDAİ ARSLAN,BARIŞ YOLU CAD,124,428.72,2016-06-25 00:00:00,2016-07-30 00:00:00
1445480,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CELAL SÖNMEZ PARKI,1481 CAD,207,1003.51,2018-06-18 00:00:00,2018-07-21 00:00:00
2998298,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ŞEHİT BAYRAM ULUER CADDESİ,1,3.33,2021-06-25 00:00:00,2021-07-29 00:00:00
1445526,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CENGİZ AYMATOV PARKI,BARIŞ YOLU CAD,93,309.69,2019-05-17 00:00:00,2019-06-24 00:00:00
2998295,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,1425 SK,52,521.97,2022-11-24 00:00:00,2023-05-31 00:00:00
1827102,KEÇİÖREN,KEÇİÖREN BELEDİYESİ BOTAN İK PARKI,DOGU SK,592,2920.33,2018-08-18 00:00:00,2018-09-27 00:00:00
1445514,KEÇİÖREN,KEÇİÖREN BELEDİYESİ SÜLEYMANİYE PARKI,SELVİ SK,57,189.81,2020-10-27 00:00:00,2021-05-27 00:00:00
126105,KEÇİÖREN,KEÇİÖREN BELEDİYESİ 19 MAYIS 2 PARKI,TURABİ SK,475,1581.75,2019-05-17 00:00:00,2019-06-25 00:00:00
1446065,KEÇİÖREN,KEÇİÖREN BELEDİYESİ OSMAN UYAR BOLULU PRK,ANA SK,38,126.54,2019-09-28 00:00:00,2019-10-26 00:00:00
1446071,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PARK,COŞKUN SK,7,23.31,2020-07-01 00:00:00,2020-07-29 00:00:00
1446940,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,102 SK,202,1661.48,2022-07-28 00:00:00,2022-08-26 00:00:00
1446066,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,KUŞADASI SK,3880,12920.4,2019-07-24 00:00:00,2019-08-31 00:00:00
1445468,KEÇİÖREN,KEÇİÖREN BELEDİYESİ İBRAHİM ÇOBAN PARKI,ŞEHİT ALİ EKŞİOĞLU SK,93,462.56,2018-08-18 00:00:00,2018-09-24 00:00:00
2246746,KEÇİÖREN,KEÇİÖREN BELEDİYESİ RIZA ÇÖLLÜOĞLU PARKI,IŞILAY SK,33,129.11,2018-09-27 00:00:00,2019-06-25 00:00:00
1445464,KEÇİÖREN,KEÇİÖREN BELEDİYESİ AHMET TANER PARKI,ÇAMLIDERE SK,7,27.64,2017-04-20 00:00:00,2017-05-23 00:00:00
2997533,KEÇİÖREN,K.ÖREN BEL.BŞK.,542 SK,89,296.37,2020-08-31 00:00:00,2020-09-29 00:00:00
2247317,KEÇİÖREN,K.ÖREN BEL.BŞK.FEN İŞL.MÜ D.,1436 SK,11,40.66,2016-06-21 00:00:00,2017-07-25 00:00:00
1446073,KEÇİÖREN,KEÇİÖREN BELEDİYESİ DENİZ DÜNYASI,57 SK,384,1524.48,2017-05-22 00:00:00,2017-06-19 00:00:00
1824835,KEÇİÖREN,KEÇİÖREN BELEDİYESİ BÜLEN T ARAS PARKI,KARAKAYA SK,1,3.33,2019-02-16 00:00:00,2019-05-20 00:00:00
2997597,KEÇİÖREN,KEÇİÖREN BEL.BŞK.,GÜLGÜN SK,720,8611.9,2023-07-31 00:00:00,2023-08-31 00:00:00
1447054,KEÇİÖREN,KEÇİÖREN BELEDİYESİ AŞIK MAHSUNİ PARKI,ÇİĞDEM SK,25,94.35,2016-09-29 00:00:00,2017-07-26 00:00:00
2998160,KEÇİÖREN,KEÇİÖREN BEL.BŞK,1516 SK,42,371.31,2022-09-27 00:00:00,2022-10-28 00:00:00
2997541,KEÇİÖREN,K.ÖREN BEL.BŞK.,579 CAD,479,1626.02,2021-07-30 00:00:00,2021-08-25 00:00:00
1445443,KEÇİÖREN,KEÇİÖREN BELEDİYESİ S.TAY YAR DURU PARKI,1409 SK,195,649.35,2020-06-25 00:00:00,2020-07-29 00:00:00
1827102,KEÇİÖREN,KEÇİÖREN BELEDİYESİ BOTAN İK PARKI,DOGU SK,112,372.96,2019-08-29 00:00:00,2019-09-30 00:00:00
1446097,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MEHMET KOLCU PARKI,1757 SK,186,652.9,2021-08-30 00:00:00,2021-10-22 00:00:00
2246743,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,YANKILAR SK,1420,5651.6,2017-06-19 00:00:00,2017-07-22 00:00:00
1445541,KEÇİÖREN,KEÇİÖREN BELEDİYESİ KERKÜK PARKI,GÜN SAZAK CAD,102,477.36,2018-05-18 00:00:00,2018-06-21 00:00:00
1446412,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ERKAN APLAK PARKI,240 CAD,57,469.29,2022-07-28 00:00:00,2022-08-29 00:00:00
1073354,KEÇİÖREN,KEÇİÖREN BELEDİYESİ SEVGİ PARKI,KARDEŞLER SK,0,0,2016-11-28 00:00:00,2017-05-25 00:00:00
1445470,KEÇİÖREN,KEÇİÖREN BELEDİYESİ NURİ BAYAN PARKI,1597 SK,148,598.98,2017-09-25 00:00:00,2017-10-23 00:00:00
1445450,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PARK,279 SK,393,1308.69,2021-06-24 00:00:00,2021-07-29 00:00:00
1445445,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YUSUF NABİ,KAYGAN SK,225,749.25,2019-11-28 00:00:00,2020-06-29 00:00:00
1445486,KEÇİÖREN,KEÇİÖREN BELEDİYESİ RECEP BOSTANCI PARKI,TAŞLI CAD,16,123.98,2022-06-24 00:00:00,2022-07-27 00:00:00
1072041,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CEMBU L PARKI,497 SK,1635,5444.55,2020-07-01 00:00:00,2020-07-29 00:00:00
1445520,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HAKAN BACAK PARKI,ŞEHİT HAKAN BAYRAK SK,0,0,2015-02-27 00:00:00,2016-05-25 00:00:00
1445445,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YUSUF NABİ,KAYGAN SK,23,104.56,2018-09-24 00:00:00,2018-10-23 00:00:00
1445544,KEÇİÖREN,KEÇİÖREN BELEDİYESİ SIRRI GÜRSOY PARKI,BUKET SK,156,542.63,2016-09-29 00:00:00,2016-10-24 00:00:00
2248687,KEÇİÖREN,K.ÖREN BEL.BŞK.,1596 CAD,166,1197.49,2022-05-25 00:00:00,2022-06-23 00:00:00
2998152,KEÇİÖREN,KEÇİÖREN BEL.BŞK,341 SK,50,633.27,2023-08-31 00:00:00,2023-09-30 00:00:00
1074143,KEÇİÖREN,KEÇİÖREN BELEDİYESİ AHMET KUBİLAY PARKI,BİLGİLİ CAD,13,55.94,2017-10-26 00:00:00,2018-05-17 00:00:00
2248825,KEÇİÖREN,K.ÖREN BEL.BŞK.,AZERBAYCAN CD,784,9934.26,2023-08-31 00:00:00,2023-10-02 00:00:00
1446939,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,526 SK,3,10.4,2016-07-30 00:00:00,2016-08-27 00:00:00
1445454,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ALİ SAYGILI PARKI,AKÇAKOCA SK,4,13.87,2016-07-27 00:00:00,2016-08-23 00:00:00
1446081,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MUHSİ N YAZICIOĞLU PARKI,HÜNKAR SK,510,2312.16,2018-04-13 00:00:00,2018-05-16 00:00:00
1446941,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PARK,1689 SK,15,52.05,2016-08-27 00:00:00,2016-09-28 00:00:00
1445482,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CEMAL GÜLER PARKI,YEŞİLIRMAK CAD,563,1874.79,2020-06-30 00:00:00,2020-07-28 00:00:00
1446410,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,FATİH CAD,207,822,2017-05-23 00:00:00,2017-06-21 00:00:00
1445540,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HAYAT TOKGÖZ PARKI,BALTACILAR CAD,333,1108.89,2021-06-24 00:00:00,2021-07-29 00:00:00
2246176,KEÇİÖREN,KEÇİÖREN BELEDİYESİ SİNAN DÜNDAR PARKI,KAŞ SK,0,0,2015-03-24 00:00:00,2016-05-25 00:00:00
1446066,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,KUŞADASI SK,498,2015.24,2017-09-22 00:00:00,2017-10-25 00:00:00
1445661,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,BELÖREN SK,140,631.61,2015-08-28 00:00:00,2015-10-28 00:00:00
1445505,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,FATİH CAD,98,447.39,2018-09-26 00:00:00,2018-10-25 00:00:00
2248404,KEÇİÖREN,KEÇİÖREN BEL.BŞK.ÇAĞLA SO K.PARK.,ÇAĞLA SK,9,42.03,2018-05-16 00:00:00,2018-06-19 00:00:00
1074145,KEÇİÖREN,KEÇİÖREN BELEDİYESİ RAFET ALGIN PARKI,BİZİM SK,212,919.39,2017-11-22 00:00:00,2018-05-18 00:00:00
2998503,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,143 SK,56,459.82,2022-07-27 00:00:00,2022-08-25 00:00:00
1446064,KEÇİÖREN,KEÇİÖREN BELEDİYESİ SAVAŞ BIYIKLI 2 PARK,SELÇUKLU CAD,161,536.13,2019-06-21 00:00:00,2019-07-23 00:00:00
2997743,KEÇİÖREN,K.ÖREN BEL.BŞK.,1572 CAD,191,2412.94,2023-08-30 00:00:00,2023-09-27 00:00:00
1446418,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MUHSİN YAZICIOĞLU PARKI,FATİH CAD,23,112.79,2018-08-29 00:00:00,2018-09-27 00:00:00
1074143,KEÇİÖREN,KEÇİÖREN BELEDİYESİ AHMET KUBİLAY PARKI,BİLGİLİ CAD,149,526.55,2021-09-24 00:00:00,2021-10-25 00:00:00
2246699,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ORHAN GÜZEL PARKI,919 SK,88,724.84,2022-07-29 00:00:00,2022-08-26 00:00:00
2998374,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ŞEHİT MEHMET UYGUN SOKAK,98,706.95,2022-05-25 00:00:00,2022-06-23 00:00:00
2248825,KEÇİÖREN,K.ÖREN BEL.BŞK.,492 CAD,759,2527.47,2019-06-21 00:00:00,2019-07-24 00:00:00
1445546,KEÇİÖREN,KEÇİÖREN BELEDİYESİ C.YIL DIZ.SPOR KOMP,494 CAD,245,831.25,2021-07-29 00:00:00,2021-08-26 00:00:00
1445534,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PARK,MUSTAFA ÜSTÜNDAĞ CAD,5,20.24,2017-09-26 00:00:00,2017-10-24 00:00:00
2998260,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ZİLELER CAD,555,1882.19,2021-07-28 00:00:00,2021-08-27 00:00:00
126105,KEÇİÖREN,KEÇİÖREN BELEDİYESİ 19 MAYIS 2 PARKI,TURABİ SK,331,1147.83,2016-07-28 00:00:00,2016-08-24 00:00:00
2997533,KEÇİÖREN,K.ÖREN BEL.BŞK.,542 SK,19,147.22,2022-06-24 00:00:00,2022-07-27 00:00:00
1446096,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HULİSİ SAYIN PARKI,KEMALETTİN SAMİ CAD,226,899.48,2017-06-20 00:00:00,2017-07-26 00:00:00
2246783,KEÇİÖREN,KEÇİÖREN BELEDİYESİ O.ERC ÜMENT KÖSE PARKI,1412 SK,4078,21214.14,2021-10-27 00:00:00,2022-05-30 00:00:00
1445513,KEÇİÖREN,KEÇİÖREN BELEDİYESİ S.MURAT TÜRKMENBAŞI PARK,ERGÜN SK,426,1857.89,2015-04-24 00:00:00,2015-05-26 00:00:00
1447055,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ESERT EPE KONAĞI,309 SK,45,241.81,2021-11-23 00:00:00,2022-05-24 00:00:00
1445512,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MEVLÜTIŞIK PARKI,173 SK,533,1774.89,2020-06-26 00:00:00,2020-07-29 00:00:00
1445546,KEÇİÖREN,KEÇİÖREN BELEDİYESİ C.YIL DIZ.SPOR KOMP,494 CAD,130,432.9,2019-08-29 00:00:00,2019-09-28 00:00:00
2998506,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,1697 CAD,1800,22179.14,2023-07-31 00:00:00,2023-10-02 00:00:00
1826636,KEÇİÖREN,KEÇİÖREN BELEDİYESİ FETİ EREN PARKI,HATİPOĞLU CAD,315,1048.95,2020-06-26 00:00:00,2020-07-25 00:00:00
2248081,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ELDİVAN SK,92,319.43,2021-08-25 00:00:00,2021-09-23 00:00:00
1824826,KEÇİÖREN,KEÇİÖREN BELEDİYESİ KAFKAS PARKI,SELVİ SK,61,265.9,2015-02-23 00:00:00,2015-07-27 00:00:00
2998157,KEÇİÖREN,KEÇİÖREN BEL.BŞK,1842 SK,15,155.39,2023-04-25 00:00:00,2023-05-26 00:00:00
2246783,KEÇİÖREN,KEÇİÖREN BELEDİYESİ O.ERCÜMENT KÖSE PARKI,1412 SK,364,1249.73,2016-05-24 00:00:00,2016-06-23 00:00:00
1446072,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ŞEYH ŞAMİL PARKI,1715 SK,35,116.55,2020-07-28 00:00:00,2020-09-02 00:00:00
2247857,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,783 SK,152,506.16,2021-06-21 00:00:00,2021-07-29 00:00:00
1445475,KEÇİÖREN,KEÇİÖREN BELEDİYESİ LEYLA UMAR PARKI,596 SK,1,10.39,2023-04-25 00:00:00,2023-06-24 00:00:00
1445507,KEÇİÖREN,KEÇİÖREN BELEDİYESİ OSMAN GAZİ PARKI,340 CAD,165,656.7,2017-06-19 00:00:00,2017-07-24 00:00:00
2248337,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA HÇE MÜD.,1850 SK,38,126.54,2020-08-28 00:00:00,2020-09-28 00:00:00
1446084,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HÜDAİ ARSLAN,BARIŞ YOLU CAD,42,139.86,2019-06-24 00:00:00,2019-07-25 00:00:00
1445481,KEÇİÖREN,KEÇİÖREN BELEDİYESİ B.KÖROĞLU PARK,GAZELLER CAD,40,503.99,2023-08-28 00:00:00,2023-09-28 00:00:00
1348855,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ENSAR KILIÇ PARKI,SELÇUKLU CAD,563,2772.1,2018-08-28 00:00:00,2018-09-26 00:00:00
1445511,KEÇİÖREN,KEÇİÖREN BELEDİYESİ İ.BEK TAŞ PARKI,REFİK SAYDAM CAD,715,2456.89,2016-05-26 00:00:00,2016-06-24 00:00:00
2246887,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MUSTA FA TERCAN PARKI,342 SK,2671,8894.43,2020-07-02 00:00:00,2020-07-29 00:00:00
1446979,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,KUŞADASI SK,112,372.96,2021-06-21 00:00:00,2021-07-28 00:00:00
2998288,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ENGELLER SK,12,83.16,2022-04-25 00:00:00,2022-06-24 00:00:00
2248404,KEÇİÖREN,KEÇİÖREN BEL.BŞK.ÇAĞLA SO K.PARK.,ÇAĞLA SK,189,629.37,2020-06-30 00:00:00,2020-07-27 00:00:00
1445513,KEÇİÖREN,KEÇİÖREN BELEDİYESİ S.MURAT TÜRKMENBAŞI PARK,FATİH CAD,188,653.52,2021-08-25 00:00:00,2021-09-28 00:00:00
1446081,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MUHSİN YAZICIOĞLU PARKI,HÜNKAR SK,1446,6420.24,2015-07-31 00:00:00,2015-08-25 00:00:00
1446419,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,ERTUNA SK,1,3.33,2021-06-23 00:00:00,2021-07-27 00:00:00
2248336,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA HÇE MÜD.,GAZZE CAD,393,1308.69,2019-08-31 00:00:00,2019-09-28 00:00:00
1445448,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PARK,ÖNTEK SK,133,442.89,2021-06-22 00:00:00,2021-07-30 00:00:00
1445541,KEÇİÖREN,KEÇİÖREN BELEDİYESİ KERKÜK PARKI,GÜN SAZAK CAD,294,979.02,2021-06-24 00:00:00,2021-07-29 00:00:00
1445661,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,BELÖREN SK,46,406.99,2022-09-27 00:00:00,2022-10-31 00:00:00
1073832,KEÇİÖREN,K.ÖREN BLD.BŞK.PARK VE BA HÇ. MÜD.,53 SK,5,24.44,2018-08-29 00:00:00,2018-09-28 00:00:00
1445454,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ALİ SAYGILI PARKI,AKÇAKOCA SK,30,99.9,2020-06-30 00:00:00,2020-07-27 00:00:00
2997532,KEÇİÖREN,K.ÖREN BEL.BŞK.,1251 SK,380,1265.4,2020-08-28 00:00:00,2020-09-28 00:00:00
2248056,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H. MÜD.,1389 SK,97,440.38,2018-09-24 00:00:00,2018-10-22 00:00:00
2248079,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,DOGU SK,177,1282.27,2022-05-27 00:00:00,2022-06-23 00:00:00
1445467,KEÇİÖREN,KEÇİÖREN BELEDİYESİ FUAT BAL PARKI,GARİPCE SK,21,69.93,2019-11-29 00:00:00,2020-07-01 00:00:00
1445475,KEÇİÖREN,KEÇİÖREN BELEDİYESİ LEYLA UMAR PARKI,596 SK,153,604.16,2017-04-21 00:00:00,2017-05-23 00:00:00
1445444,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ALİ SUAVİ PARKI,ÇAMBAŞI CAD,3,10.33,2016-05-23 00:00:00,2016-07-26 00:00:00
648929,KEÇİÖREN,KEÇİÖREN BELEDİYESİ H.BEKTAİ VELİ PARK,ÜÇPINAR SK,19,86.84,2018-09-26 00:00:00,2018-10-26 00:00:00
2246177,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HULİSİ AY PARKI,48 SK,122,541.41,2015-06-26 00:00:00,2015-07-27 00:00:00
2998401,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ÇAĞRI CAD,198,1676.79,2022-08-30 00:00:00,2022-09-28 00:00:00
1445440,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ALİ ALKAN PARKI,SARIKAMIŞ SK,88,293.04,2021-06-22 00:00:00,2021-07-27 00:00:00
1446410,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YEŞİL ALAN,BÜLBÜLLER SK,431,1435.23,2019-07-25 00:00:00,2019-09-02 00:00:00
1445503,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HALİL ÜNAL PARKI,ADNAN KAHVECİ CAD,32,106.56,2021-04-20 00:00:00,2021-05-24 00:00:00
2248211,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,1677 SK,145,482.85,2019-10-26 00:00:00,2020-07-01 00:00:00
1445472,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HAYAT İ GÜLTEKİN PARKI,1112 SK,1,10.39,2023-04-24 00:00:00,2023-06-26 00:00:00
1073809,KEÇİÖREN,KEÇİÖREN BELEDİYESİ A.C.KIRIMLIOĞLU PARKI,397 SK,337,1676.48,2018-08-17 00:00:00,2018-09-24 00:00:00
1445541,KEÇİÖREN,KEÇİÖREN BELEDİYESİ KERKÜK PARKI,GÜN SAZAK CAD,329,1309.42,2017-06-19 00:00:00,2017-07-24 00:00:00
1445500,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ORHAN GAZİ PARKI,BURSA CAD,104,468.48,2015-08-25 00:00:00,2015-10-24 00:00:00
2248337,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA HÇE MÜD.,1850 SK,62,271.59,2017-11-17 00:00:00,2018-06-18 00:00:00
1445454,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ALİ SAYGILI PARKI,AKÇAKOCA SK,599,1994.67,2019-09-27 00:00:00,2020-06-30 00:00:00
1445476,KEÇİÖREN,KEÇİÖREN BELEDİYESİ OSMAN GEÇİT PARKI,1650 SK,183,743.22,2015-02-25 00:00:00,2016-05-26 00:00:00
2248361,KEÇİÖREN,K.ÖREN BEL.BŞK.FEN.İŞL.MÜ D.,1303 SK,239,795.87,2020-09-01 00:00:00,2020-10-01 00:00:00
1446073,KEÇİÖREN,KEÇİÖREN BELEDİYESİ DENİZ DÜNYASI,57 SK,310,1032.3,2019-07-25 00:00:00,2019-08-31 00:00:00
158396,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PAPATYALAR PARKI,GAZEL SK,355,1182.15,2019-09-02 00:00:00,2019-10-01 00:00:00
2997542,KEÇİÖREN,K.ÖREN BEL.BŞK.,783 SK,993,3306.69,2019-10-28 00:00:00,2020-06-29 00:00:00
1445541,KEÇİÖREN,KEÇİÖREN BELEDİYESİ KERKÜK PARKI,GÜN SAZAK CAD,215,949.86,2015-05-27 00:00:00,2015-06-25 00:00:00
2998153,KEÇİÖREN,KEÇİÖREN BEL.BŞK,ŞEHİT OĞUZHAN DUYAR SOKAK,261,869.13,2021-05-24 00:00:00,2021-07-27 00:00:00
1445482,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CEMAL GÜLER PARKI,KIZILIRMAK SK,176,1166.08,2022-04-23 00:00:00,2022-05-26 00:00:00
1445500,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ORHAN GAZİ PARKI,BURSA CAD,89,395.16,2015-07-29 00:00:00,2015-08-25 00:00:00
1446092,KEÇİÖREN,KEÇİÖREN BELEDİYESİ Ş.UĞR UL DÖN PARKI,ŞEHİT MUSTAFA ERCİGEZ CAD,141,570.65,2017-09-25 00:00:00,2017-10-23 00:00:00
1446092,KEÇİÖREN,KEÇİÖREN BELEDİYESİ Ş.UĞR UL DÖN PARKI,ŞEHİT MUSTAFA ERCİGEZ CAD,17,177.27,2023-05-26 00:00:00,2023-06-26 00:00:00
1445531,KEÇİÖREN,KEÇİÖREN BELEDİYESİ METİN ÖZDEMİR PARKI,ŞEHİT MUSTAFA ERCİGEZ CAD,1,3.47,2016-07-27 00:00:00,2016-08-27 00:00:00
2247315,KEÇİÖREN,K.ÖREN BEL.BŞK.FEN İŞL.MÜ D.,1504 SK,208,1508,2022-05-27 00:00:00,2022-06-24 00:00:00
1446065,KEÇİÖREN,KEÇİÖREN BELEDİYESİ OSMAN UYAR BOLULU PRK,ANA SK,81,281.07,2016-08-27 00:00:00,2016-09-29 00:00:00
1445482,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CEMAL GÜLER PARKI,YEŞİLIRMAK CAD,318,1286.78,2017-09-21 00:00:00,2017-10-25 00:00:00
1445513,KEÇİÖREN,KEÇİÖREN BELEDİYESİ S.MURAT TÜRKMENBAŞI PARK,FATİH CAD,228,759.24,2019-09-28 00:00:00,2019-10-30 00:00:00
1445537,KEÇİÖREN,KEÇİÖREN BELEDİYESİ DENİZ MUYAM PARKI,BASIN CAD,35,121.76,2016-09-30 00:00:00,2016-10-28 00:00:00
1446083,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ÇİÇEKLİ PARKI,İSMAİL CAMBAZ SK,2,7.96,2017-06-21 00:00:00,2017-07-27 00:00:00
2248157,KEÇİÖREN,K.ÖREN BEL.BŞK.FEN İŞL.MÜ D.,SARIKAMIŞ ŞEHİTLERİ SOKAK,257,3249.89,2023-08-30 00:00:00,2023-09-30 00:00:00
1445544,KEÇİÖREN,KEÇİÖREN BELEDİYESİ SIRRI GÜRSOY PARKI,BUKET SK,477,4718.39,2022-07-28 00:00:00,2023-08-29 00:00:00
1446418,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MUHSİN YAZICIOĞLU PARKI,FATİH CAD,550,5577.06,2022-10-29 00:00:00,2023-07-31 00:00:00
1445504,KEÇİÖREN,KEÇİÖREN BELEDİYESİ E.MUSTAFA ÇETİN PARKI,BÖLÜK CAD,292,991.95,2021-07-30 00:00:00,2021-08-30 00:00:00
2247317,KEÇİÖREN,K.ÖREN BEL.BŞK.FEN İŞL.MÜ D.,1436 SK,64,525.07,2022-07-26 00:00:00,2022-08-26 00:00:00
1445482,KEÇİÖREN,KEÇİÖREN BELEDİYESİ CEMAL GÜLER PARKI,YEŞİLIRMAK CAD,152,688.56,2018-04-12 00:00:00,2018-05-15 00:00:00
2998262,KEÇİÖREN,K.ÖREN BEL.BŞK.PARK VE BA H.MÜD.,ŞEHİT AHMET ÇAĞLAR SOKAK,102,552.21,2021-10-25 00:00:00,2022-06-25 00:00:00
1824846,KEÇİÖREN,KEÇİÖREN BELEDİYESİ HALI SAHA,DOGU SK,36,185.91,2021-10-25 00:00:00,2022-05-27 00:00:00
1447055,KEÇİÖREN,KEÇİÖREN BELEDİYESİ ESERT EPE KONAĞI,309 SK,21,84.98,2017-09-22 00:00:00,2017-10-23 00:00:00
2998155,KEÇİÖREN,KEÇİÖREN BEL.BŞK,1055 CAD,95,804.65,2022-08-30 00:00:00,2022-09-29 00:00:00
1446094,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YAVUZ GÜNAYDIN PARKI,ÖZSU SK,95,371.58,2015-07-29 00:00:00,2016-05-24 00:00:00
2246741,KEÇİÖREN,KEÇİÖREN BELEDİYESİ PARK,HAFIZ SK,230,1531.95,2022-04-26 00:00:00,2022-05-27 00:00:00
2998156,KEÇİÖREN,KEÇİÖREN BEL.BŞK,1942 SK,796,8839.43,2023-07-04 00:00:00,2023-07-31 00:00:00
2997536,KEÇİÖREN,K.ÖREN BEL.BŞK.,1291 SK,215,1816.21,2022-08-26 00:00:00,2022-09-27 00:00:00
2246886,KEÇİÖREN,KEÇİÖREN BELEDİYESİ YÜRÜY ÜŞ PARKI,SELİM SK,173,837.9,2021-08-30 00:00:00,2022-05-30 00:00:00
1445510,KEÇİÖREN,KEÇİÖREN BELEDİYESİ MUSTAFA ÜNAL PARKI,FATİH CAD,272,1240.67,2018-09-24 00:00:00,2018-10-26 00:00:00
1073806,KEÇİÖREN,KEÇİÖREN BELEDİYESİ E.BAŞTUĞ PARK,ULAŞAN CAD,614,3038.11,2018-08-25 00:00:00,2018-09-25 00:00:00
1826636,KEÇİÖREN,KEÇİÖREN BELEDİYESİ FETİ EREN PARKI,HATİPOĞLU CAD,78,259.74,2019-06-22 00:00:00,2019-07-24 00:00:00
