subscription,district,name,address,volume,price,start_read_date,end_read_date
1447067,ÇANKAYA,NEŞET ERTAŞ PARKI,CEYHUN ATIF KANSU CAD,126.0,628.2,2018-07-28,2018-09-03
2248214,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,2922 SK,138.0,459.54,2019-08-01,2019-09-05
1071486,ÇANKAYA,MAKİŞ PARKI,1936 CAD,98.0,326.34,2021-04-26,2021-05-28
1071070,ÇANKAYA,BAŞAK PARKI,1570 CAD,243.0,972.61,2017-07-27,2017-08-24
1446963,ÇANKAYA,ÇAMLIK PARKI,467 SK,1.0,3.33,2019-06-27,2019-07-29
2247293,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,AĞAÇSEVEN SK,14.0,46.62,2020-04-01,2020-04-29
1446926,ÇANKAYA,İSMAİLCEM 2 PARKI,628 SK,340.0,1171.74,2016-06-01,2016-06-28
2246847,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI YAĞMUR PARKI,3222 CAD,3005.0,14682.61,2018-06-27,2018-07-30
668428,ÇANKAYA,PARK,1550 CAD,2407.0,8325.39,2016-06-30,2016-08-03
1446026,ÇANKAYA,TÜRKAN SAYLAN PARKI,2831 CAD,129.0,1323.1,2022-12-06,2023-08-04
1070350,ÇANKAYA,ÖZDOĞU KENT PARKI,844 SK,25.0,83.25,2019-11-01,2020-07-02
2248096,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,436 SK,1354.0,10019.6,2022-06-06,2022-07-01
1446001,ÇANKAYA,NAZIM HİKMET PARKI,2475 SK,1198.0,5318.72,2015-07-02,2015-08-01
1445605,ÇANKAYA,MUHTARLIK PARKI,1282 CAD,99.0,329.67,2020-09-07,2020-10-05
2246367,ÇANKAYA,TRAFİK EĞİTİM PARKI,1550 CAD,381.0,1441.07,2016-10-06,2017-07-29
427493,ÇANKAYA,UMUT PARKI,SÜLEYMANBEY CAD,398.0,1731.7,2015-03-03,2015-07-02
1072913,ÇANKAYA,GÖKKUŞAĞI PARKI,2960 SK (GÖZDE EVLER SIT),275.0,1087.71,2017-04-28,2017-05-30
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,98.0,342.09,2021-08-31,2021-09-29
2248109,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,2432 CAD,362.0,1205.46,2020-07-01,2020-08-06
2248721,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,683 SK,306.0,3201.93,2023-06-02,2023-07-06
1070789,ÇANKAYA,ATATÜRK SİTESİ PARKI,HACI MUSTAFA BEYNAM SK,63.0,209.79,2019-05-23,2019-06-29
1445495,ÇANKAYA,KALELİ PARKI,1072 CAD,49.0,195.02,2017-06-30,2017-07-26
1445330,ÇANKAYA,ÇOBANYILDIZI PARKI,DUHAKENT KOP 82/1 PARSEL,180.0,611.4,2016-04-28,2016-05-28
2246446,ÇANKAYA,ATA YEŞİL KORİDOR,1073 CAD,2360.0,8162.82,2016-06-30,2016-08-03
2246325,ÇANKAYA,SÜLEYMAN TÜRKOĞLU PARKI,2983 CAD,527.0,2339.88,2015-08-01,2015-08-31
332010,ÇANKAYA,PAZAR PARKI,BEKAR SK,443.0,2121.23,2018-04-19,2018-09-05
1071429,ÇANKAYA,MEDENİ YILDIRIM PARKI,1315 CAD,2.0,6.9,2016-05-27,2016-08-02
669599,ÇANKAYA,BARIŞ 3 PARKI,2114 SK,926.0,4110.63,2015-06-30,2015-08-03
562043,ÇANKAYA,YEŞİL VADİ PARK,KIRLANGIÇ CAD,378.0,1288.98,2021-08-05,2021-09-02
1070935,ÇANKAYA,HAYDAR YILMAZ PARKI,ZİYA ÖRALAY CAD,25.0,83.25,2019-11-04,2020-06-02
1074369,ÇANKAYA,PARK,2099 CAD,378.0,1649.93,2017-10-28,2018-06-23
427497,ÇANKAYA,BASIN ŞEHİTLERİ PARKI,ŞEHİT ERSAN CAD,328.0,1305.44,2017-07-01,2017-08-01
1446436,ÇANKAYA,RAUF DENKTAŞ PARKI,3047 SK,1262.0,4338.67,2016-05-27,2016-06-25
2248810,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,OKYANUS SK,2058.0,22250.25,2023-06-03,2023-08-05
1072923,ÇANKAYA,CEYHUN ATIF KANSU PARKI,2933 SK,289.0,962.37,2020-06-04,2020-07-06
671618,ÇANKAYA,SARP EVLERİ PARKI,930 SK,24.0,95.34,2017-05-26,2017-06-22
1446447,ÇANKAYA,KARASÖĞÜT PARKI,ANKARALILAR CAD,447.0,1488.51,2019-08-01,2019-09-06
2998455,ÇANKAYA,ÇANKAYA BEL.BŞK PARK VE B AHÇE MD.,1249 SK,10.0,54.89,2021-11-29,2022-06-01
037387,ÇANKAYA,SAMİ B ALCIOĞLU PARKI,NEYZEN TEVFİK SK,138.0,1379.23,2022-12-01,2023-05-03
1445327,ÇANKAYA,ÇINAR PARKI,3222 CAD,701.0,2786.82,2017-05-29,2017-06-29
2246325,ÇANKAYA,SÜLEYMAN TÜRKOĞLU PARKI,2983 CAD,230.0,1949.63,2022-08-31,2022-09-30
1446976,ÇANKAYA,A.İSMAİL KORKMAZ PARK,1226 SK,241.0,828.72,2016-05-27,2016-06-27
1446911,ÇANKAYA,EROL GÜNAYDIN PARKI,3441 SK,1279.0,4259.07,2019-07-31,2019-09-04
1446558,ÇANKAYA,RIFAT ILGAZ PARKI,MUHSİN YAZICIOĞLU CAD,1671.0,6500.19,2018-10-02,2019-07-01
2246355,ÇANKAYA,PARK,ÇANKAYA CAD,9141.0,35378.1,2020-09-04,2022-05-05
1445846,ÇANKAYA,SABAHATTİN SAĞIROĞLU PARK,GÜMÜŞ CAD,557.0,2216.86,2017-06-23,2017-07-28
332001,ÇANKAYA,ANNEANNEM PARKI,GÖKÇEK SK,17.0,76.33,2015-09-03,2015-10-05
1446026,ÇANKAYA,TÜRKAN SAYLAN PARKI,2831 CAD,62.0,275.26,2015-07-02,2015-08-04
2246326,ÇANKAYA,KENT BAHÇESİ,ÖĞRETMENLER CAD,11544.0,51248.15,2015-06-29,2015-09-01
1071026,ÇANKAYA,İLKBAHAR PARKI,NİMET SK,161.0,644.44,2017-07-27,2017-08-25
1446985,ÇANKAYA,TAMER KILIÇ PARKI,1046 SK,37.0,123.21,2019-11-06,2020-06-01
1071248,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI YUVAM PARKI,MEKSİKA CAD,4804.0,23934.21,2018-07-25,2018-09-05
1446454,ÇANKAYA,COŞKUN KILIÇ PARKI,2512 SK,3.0,9.99,2019-10-03,2020-08-04
1446054,ÇANKAYA,PARK,İLKER CAD,41.0,136.53,2020-07-30,2020-09-04
1071503,ÇANKAYA,İSMET İNÖNÜ PARKI,948 SK,1672.0,13135.04,2022-07-01,2022-08-04
2248096,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,436 SK,4566.0,18172.68,2017-06-13,2017-07-31
2246317,ÇANKAYA,ŞH.PİL .TAHSİN BARUTÇU PAR,UFUK ÜNİVERSİTESİ CAD,141.0,560.33,2017-05-26,2017-06-28
1070590,ÇANKAYA,SAĞLIK OCAĞI PARKI,1943 CAD,58.0,272.16,2018-05-21,2018-06-23
671206,ÇANKAYA,PARK,ESAT CAD,238.0,1056.72,2015-08-04,2015-09-03
1446355,ÇANKAYA,PARK,436 SK,386.0,1440.68,2016-11-03,2017-04-28
1073252,ÇANKAYA,Ş.UFUK ÜNSAL PARKI,TANYELİ SK,24.0,124.14,2021-05-28,2022-09-05
2997657,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1001 SK,634.0,2111.22,2020-08-06,2020-09-04
1446962,ÇANKAYA,IŞIK P ARKI,IŞIK SK,29.0,115.42,2017-06-28,2017-07-28
611617,ÇANKAYA,YUNUS EMRE PARKI,KIRIM CAD,82.0,286.24,2021-08-31,2021-09-29
1446292,ÇANKAYA,HİLAL PARKI,677 CAD,12.0,39.96,2020-07-06,2020-08-06
1071044,ÇANKAYA,AŞIK V EYSEL-1 PARKI,HÜRRİYET CAD,11.0,36.63,2020-06-01,2020-07-02
2019025,ÇANKAYA,KUBİLAY PARKI,ÖZTANYELİ KOP 72/1 PARSEL,1714.0,5945.29,2016-07-30,2016-08-29
671618,ÇANKAYA,SARP EVLERİ PARKI,930 SK,24.0,96.07,2017-07-27,2017-08-25
1070739,ÇANKAYA,BARIŞ SİTE PARK,2096 SK,77.0,983.18,2023-09-02,2023-10-07
2246326,ÇANKAYA,KENT B AHÇESİ SERA PARKI,ÖĞRETMENLER CAD,1069.0,3559.77,2021-03-30,2021-04-26
1071018,ÇANKAYA,SANCAK TIBBİ BİTKİLER,537 SK,827.0,3334.88,2017-08-27,2017-10-02
2246023,ÇANKAYA,AHMET KARAMAN PARKI,BEYSUPARK SİT,767.0,3674.95,2018-09-03,2018-10-03
1446968,ÇANKAYA,PARK,1505 CAD,194.0,646.02,2020-08-03,2020-09-07
670141,ÇANKAYA,AŞIK MAHSUNİ PARKI,1 CAD,237.0,822.39,2016-08-04,2016-09-02
2998810,ÇANKAYA,ÇANKAYA BEL.BAŞK.PARK VE BAH.MD.,1637 CAD,1177.0,13174.69,2023-07-07,2023-08-05
2246264,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI Ğ KIBRIS ŞEH.AĞAÇLANDIRM,3263 CAD,900.0,2997.0,2019-06-27,2019-07-30
1445489,ÇANKAYA,CEVİZLİ PARKI,1274 SK,95.0,316.35,2020-10-06,2021-06-01
1071486,ÇANKAYA,MAKİŞ PARKI,1936 CAD,298.0,1358.13,2018-04-20,2018-05-22
1072606,ÇANKAYA,PARK,708 SK,820.0,2730.6,2019-07-01,2019-07-31
2246419,ÇANKAYA,ŞÜKRAN GÜNGÖR,900 CAD,159.0,529.47,2020-09-04,2020-10-05
1446985,ÇANKAYA,TAMER KILIÇ PARKI,1046 SK,168.0,559.44,2020-07-30,2020-09-03
1071018,ÇANKAYA,SANCAK TIBBİ BİTKİLER,537 SK,540.0,1798.2,2019-06-28,2019-08-01
332047,ÇANKAYA,ANITPARK,MARAŞAL FEVZİ ÇAKMAK CAD,2160.0,8596.8,2017-06-22,2017-07-26
2997656,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,993 SK,858.0,2925.78,2021-08-05,2021-09-03
556471,ÇANKAYA,50.YIL PARKI,104 SK,326.0,2705.13,2022-08-02,2022-09-06
1446054,ÇANKAYA,PARK,İLKER CAD,52.0,179.79,2016-06-25,2016-08-01
1070766,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI KARDEŞLİK PARKI,2450 SK,1837.0,19763.71,2023-06-02,2023-08-02
2248762,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1972 CAD,254.0,2154.28,2022-09-01,2022-09-29
670087,ÇANKAYA,DEMOKRASİ PARKI,2965 CAD,101.0,336.33,2020-07-02,2020-08-03
674758,ÇANKAYA,ÇANKAYA BEL LOJMAN,1500 CAD,281.0,1100.72,2017-03-25,2017-04-22
1446558,ÇANKAYA,RIFAT ILGAZ PARKI,MUHSİN YAZICIOĞLU CAD,940.0,3741.2,2017-06-28,2017-07-29
2246233,ÇANKAYA,YAZI KIRI PARKI,1967 SK,99.0,343.53,2016-08-03,2016-09-03
2247247,ÇANKAYA,ÇANKAYA BEL.BK.PARK.BAH.M D.DOÇ.DR.AHMET KÜÇÜKEL P,3306 SK,11.0,36.63,2019-07-01,2019-08-01
1071063,ÇANKAYA,ENVER .KORAY,1111 SK,354.0,1228.38,2016-08-29,2016-10-03
556459,ÇANKAYA,İLHAN ERDOST PARKI,1531 SK,6.0,23.13,2018-11-27,2019-04-22
2246767,ÇANKAYA,9 EYLÜ L PARKI,ANADOLU BLV,55.0,546.51,2022-11-03,2023-05-03
1446448,ÇANKAYA,ŞH.HÜSEYİN OKUR PARKI,3244 SK,372.0,1263.64,2016-04-28,2016-05-30
1445846,ÇANKAYA,SABAHATTİN SAĞIROĞLU PARK,GÜMÜŞ CAD,562.0,1871.46,2020-09-04,2020-10-02
1445602,ÇANKAYA,AHMET ATAKAN PARKI,1276 CAD,63.0,209.79,2020-11-04,2021-05-31
1445360,ÇANKAYA,A.TANE R KIŞLALI PARKI,2587 SK,1548.0,5154.84,2019-05-23,2019-06-28
2248090,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,ANKARALILAR CAD,9.0,35.82,2017-06-29,2017-07-31
1071104,ÇANKAYA,PARK,BANGABANDHU ŞEYH MUCİBURRAHMAN BLV,5.0,17.35,2016-08-06,2016-08-31
332010,ÇANKAYA,PAZAR PARKI,BEKAR SK,43.0,148.72,2016-06-29,2016-08-03
1446912,ÇANKAYA,TÜRKAN SAYLAN PARKI,1428 SK,840.0,9349.2,2023-07-06,2023-08-03
1446975,ÇANKAYA,A.İSMAİL KORKMAZ PARKI,1226 SK,46.0,555.43,2023-08-07,2023-09-05
1071286,ÇANKAYA,NECATİ YURTTAKALAN PARKI,1370 SK,127.0,422.91,2020-07-04,2020-08-04
1070841,ÇANKAYA,CUMHUR İYET PARKI,2038 SK,6.0,26.14,2018-01-19,2018-04-20
1446001,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI NAZIM HİKMET PARKI,2475 SK,724.0,2410.92,2019-09-03,2019-10-05
2246011,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI PİKNİK ALANI,ŞEHİT EREN BÜLBÜL CAD.,1761.0,8568.69,2018-06-23,2018-07-24
1446925,ÇANKAYA,FUSUN SAYEK PARKI,HASAN CELAL GÜZEL CAD,948.0,3773.04,2017-06-29,2017-07-31
2246705,ÇANKAYA,GAZZE PARKI,1139 SK,221.0,873.79,2017-04-27,2017-05-26
1446125,ÇANKAYA,ESER YEŞİL PARKI,ŞEHİT MUSTAFA DOĞAN CAD,7.0,26.39,2016-12-01,2017-04-26
1071410,ÇANKAYA,UKRANYA PODİL 1 PARKI,596 SK,204.0,1746.83,2022-09-06,2022-10-07
671618,ÇANKAYA,SARP EVLERİ PARKI,930 SK,4.0,13.62,2021-08-02,2021-08-31
1070739,ÇANKAYA,BARIŞ SİTE PARK,2096 SK,281.0,935.73,2020-06-04,2020-07-06
1447067,ÇANKAYA,NEŞET ERTAŞ PARKI,CEYHUN ATIF KANSU CAD,41.0,176.98,2017-10-28,2018-05-24
1445850,ÇANKAYA,TEOMAN ÖZTÜRK PARKI,KARAKAŞ SK,91.0,956.58,2023-06-05,2023-07-08
2104231,ÇANKAYA,MARİNA PARKI,2961 SK(GONCA EVLER SIT),1155.0,7758.96,2022-04-29,2022-06-03
2248749,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,319 SK,2240.0,27043.3,2023-08-05,2023-09-05
1445601,ÇANKAYA,PARK,ŞEMSETTİN GÜNALTAY CAD,265.0,1068.03,2017-08-25,2017-09-28
670241,ÇANKAYA,A.PAŞA KONAK PARKI,MÜNZEVİLER SK,3002.0,9996.66,2020-12-02,2021-05-31
2246391,ÇANKAYA,PARK,ADAKALE SK,9.0,44.78,2018-07-24,2018-08-29
2246246,ÇANKAYA,LOZAN PARK,KAHİRE CAD,307.0,2271.8,2022-06-06,2022-06-28
1071026,ÇANKAYA,İLKBAHAR PARKI,NİMET SK,67.0,223.11,2020-07-04,2020-08-04
1446053,ÇANKAYA,SULTAN GENÇ,1057 CAD,24.0,103.83,2015-03-05,2015-06-01
670689,ÇANKAYA,AHLATLIBEL SPOR KOM,İNCEKYOLU KÜMEEVLER,7047.0,24263.55,2016-05-30,2016-06-28
1445493,ÇANKAYA,PARK,989 SK,177.0,1991.72,2023-07-08,2023-08-07
2246516,ÇANKAYA,ŞH.BİN YAVUZ BAŞAYAL PARK,1153 SK,95.0,332.19,2021-09-02,2021-09-30
2246847,ÇANKAYA,YAĞMUR PARKI,3222 CAD,65.0,224.83,2016-06-30,2016-08-04
667160,ÇANKAYA,MUHLİS AKARSU PARKI,SERHAT SK,170.0,566.1,2021-06-29,2021-08-03
674148,ÇANKAYA,ŞH.AHMET ERKAN DOĞAN PARK,2139 CAD,153.0,608.94,2017-06-29,2017-07-29
667836,ÇANKAYA,DOĞA P ARK,1570 CAD,124.0,538.85,2017-11-23,2018-05-23
1445989,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI DR FAZIL KÜÇÜK PARKI,3222 CAD,1763.0,5870.79,2021-03-04,2021-06-30
2246213,ÇANKAYA,FİKRET KIZILOK PARKI,628 SK,283.0,2876.47,2022-11-01,2023-08-03
2246468,ÇANKAYA,MALTEP E PARKI,ŞEHİT GÖNENÇ SK,2104.0,7006.32,2019-06-29,2019-08-01
674821,ÇANKAYA,BARIŞ- 2 PARKI,2104 CAD,819.0,2727.27,2020-09-07,2020-10-05
674158,ÇANKAYA,KARDELEN PARKI,2168 SK,295.0,982.35,2019-10-02,2020-06-02
667832,ÇANKAYA,KUTLUGÜN ÇOCUK PARKI,KUTLUGÜN SK,1.0,3.34,2020-11-05,2021-04-28
2246705,ÇANKAYA,GAZZE PARKI,1139 SK,846.0,3367.08,2017-06-30,2017-07-31
670518,ÇANKAYA,BAYRAKTAR PARKI,GEZEGEN SK,190.0,632.7,2019-11-05,2020-06-04
1070739,ÇANKAYA,BARIŞ SİTE PARK,2096 SK,261.0,912.66,2021-09-02,2021-09-30
332018,ÇANKAYA,AFET İNAN PARKI,KUVEYT CAD,340.0,2679.39,2022-07-01,2022-08-05
670241,ÇANKAYA,A.PAŞA KONAK PARKI,MÜNZEVİLER SK,3042.0,10520.25,2016-06-28,2016-08-03
1446055,ÇANKAYA,TUNA C ANTÜRK PARKI,645 SK,2.0,6.66,2019-09-05,2019-10-05
2997856,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1287 SK,2667.0,27110.69,2022-11-02,2023-08-02
1071429,ÇANKAYA,MEDENİ YILDIRIM PARKI,1315 CAD,20.0,66.6,2020-06-01,2020-07-02
670689,ÇANKAYA,AHLATLIBEL SPOR KOM,İNCEKYOLU KÜMEEVLER,10663.0,42438.74,2017-06-23,2017-07-29
1446353,ÇANKAYA,PARK,1859 CAD,303.0,1508.94,2018-07-26,2018-08-31
037387,ÇANKAYA,SAMİ BALCIOĞLU PARKI,NEYZEN TEVFİK SK,259.0,862.47,2020-02-27,2020-06-01
1445490,ÇANKAYA,PARK,KİŞİNEV CAD,72.0,239.76,2019-08-02,2019-09-04
1070588,ÇANKAYA,CENGİZ HAN PARKI,TİFLİS CAD,817.0,8876.38,2023-06-05,2023-08-07
1445497,ÇANKAYA,PR.HİK MET BİRAND 2 PARKI,AHMET YESEVİ CAD,483.0,2358.91,2018-06-27,2018-07-28
1072015,ÇANKAYA,B.UYSAL PARKI,DİKMEN CAD,541.0,2635.6,2018-06-25,2018-07-24
332052,ÇANKAYA,BAHÇELİ-2 PARKI,70 SK,35.0,170.89,2018-06-27,2018-07-27
1446912,ÇANKAYA,TÜRKAN SAYLAN PARKI,1428 SK,911.0,3625.78,2017-06-29,2017-07-31
1070350,ÇANKAYA,ÖZDOĞU KENT PARKI,844 SK,42.0,143.1,2021-08-03,2021-08-31
1071333,ÇANKAYA,RÜYA PARKI,438 SK,489.0,2150.61,2015-04-29,2015-07-02
2246516,ÇANKAYA,ŞH.BİN YAVUZ BAŞAYAL PARK,1112 CAD,65.0,225.55,2016-09-01,2016-10-05
2246025,ÇANKAYA,KEMAL SUNAL PARKI,DİKMEN CAD,841.0,9360.33,2023-07-05,2023-08-03
1445402,ÇANKAYA,HÜSEYİN DOĞAN PARKI,ENSE ÇAY KONUTLARI,242.0,3095.1,2023-09-06,2023-10-05
2246767,ÇANKAYA,9 EYLÜ L PARKI,ANADOLU BLV,1606.0,16776.13,2023-05-03,2023-07-08
332001,ÇANKAYA,ANNEANNEM PARKI,GÖKÇEK SK,37.0,159.67,2017-10-26,2018-05-25
1071254,ÇANKAYA,MUHTARLIK YANI Y.ALAN,MAHMUT ESAT BOZKURT CAD,5.0,16.65,2021-03-01,2021-05-31
2246318,ÇANKAYA,PARK,290 SK,181.0,602.73,2019-03-25,2019-05-23
2246438,ÇANKAYA,MUHARREM KALELİ PARKI,1072 CAD,63.0,214.47,2021-08-02,2021-08-30
1445330,ÇANKAYA,ÇOBANYILDIZI PARKI,DUHAKENT KOP 82/1 PARSEL,256.0,1096.63,2017-09-29,2018-05-24
2246468,ÇANKAYA,MALTEPE PARKI,ŞEHİT GÖNENÇ SK,1613.0,7161.22,2015-07-02,2015-08-03
1446970,ÇANKAYA,TODEM PARKI,1571 SK,144.0,551.22,2015-09-03,2016-05-31
2997566,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,950 SK,372.0,1238.76,2020-08-05,2020-09-07
1447066,ÇANKAYA,KIVIRCIK ALİ PARKI,1026 CAD,73.0,243.09,2020-06-03,2020-07-06
1446961,ÇANKAYA,PARK,ZÜLFÜ TİGREL CAD,256.0,1018.88,2017-06-29,2017-07-31
421669,ÇANKAYA,ÖZGÜRLÜK PARKI,TEKMAN CAD,154.0,530.11,2016-05-30,2016-06-25
1446108,ÇANKAYA,UFUK GÜLDEMİR PARKI,684/690 SK,120.0,474.36,2017-04-26,2017-05-26
1446970,ÇANKAYA,TODEM PARKI,1571 SK,7.0,31.01,2015-06-04,2015-07-03
1445492,ÇANKAYA,A.TUNA TEKİN PARKI,393 CAD,101.0,336.33,2019-11-05,2020-06-02
1070840,ÇANKAYA,İPEK PARKI,629 SK,1621.0,8087.86,2018-07-30,2018-09-03
1446917,ÇANKAYA,MÜŞVİK KENTER PARKI,900 CAD,20.0,66.6,2021-06-01,2021-06-29
1445902,ÇANKAYA,ÖĞRETMENLER PARKI,ÖĞRETMENLER CAD,206.0,999.28,2018-09-05,2018-09-28
1071011,ÇANKAYA,İ.CAMUZOĞLU PARKI,512 SK,147.0,489.51,2020-09-04,2020-10-05
611617,ÇANKAYA,YUNUS EMRE PARKI,KIRIM CAD,1243.0,9710.02,2022-06-28,2022-08-01
2247247,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,3306 SK,849.0,2923.19,2016-05-30,2016-06-28
670087,ÇANKAYA,DEMOKRASİ PARKI,2965 CAD,778.0,2648.69,2021-08-02,2021-08-31
1445327,ÇANKAYA,ÇANKAYA BELEDİYE BAŞKANLI ĞI ÇINAR PARKI,3222 CAD,992.0,7743.8,2022-06-28,2022-07-30
1070841,ÇANKAYA,CUMHURİYET PARKI,2032 SK,16.0,63.58,2017-05-25,2017-06-28
670090,ÇANKAYA,ERGOVAN PARKI,697 SK,234.0,779.22,2020-07-03,2020-08-04
1445487,ÇANKAYA,KOCATEPE PARKI,MİTHAT PAŞA CAD,409.0,1414.57,2016-06-29,2016-08-04
1071387,ÇANKAYA,BARIŞ SİTE PARK,2101 SK,22.0,162.29,2022-06-02,2022-06-28
1445402,ÇANKAYA,HÜSEYİN DOĞAN PARKI,ENSE ÇAY KONUTLARI,646.0,2241.62,2016-09-02,2016-10-03
545133,ÇANKAYA,MAHONYA PARKI,2432 CAD,470.0,1791.1,2016-11-02,2017-07-26
1445489,ÇANKAYA,CEVİZLİ PARKI,1274 SK,85.0,318.64,2015-10-02,2016-05-31
332010,ÇANKAYA,PAZAR PARKI,BEKAR SK,1.0,3.95,2017-04-27,2017-05-25
2246764,ÇANKAYA,PR.ALPASLAN IŞIKLI PARKI,1324 CAD,324.0,1078.92,2020-07-04,2020-08-04
1446917,ÇANKAYA,MÜŞVİK KENTER PARKI,BELİRSİZ,307.0,1344.91,2015-03-03,2015-09-01
1445489,ÇANKAYA,CEVİZLİ PARKI,1274 SK,327.0,1134.58,2016-08-02,2016-09-01
2248040,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH. MÜD.,2679 SK,515.0,2056.76,2018-10-31,2019-04-22
1445349,ÇANKAYA,SULTAN FATİH PARKI,2432 CAD,664.0,2211.12,2019-05-24,2019-06-28
1446965,ÇANKAYA,ŞH.METE İMRAK,1048 CAD,2.0,8.85,2015-06-01,2015-06-30
670420,ÇANKAYA,KONAK PARKI,329 CAD,15.0,51.65,2016-05-30,2016-06-27
670666,ÇANKAYA,TEOMAN EREL PARKI,LAYOŞ KOŞUT CAD,871.0,2900.43,2019-07-01,2019-08-02
2246355,ÇANKAYA,PARK,ÇANKAYA CAD,373.0,1242.09,2019-09-04,2019-10-03
2248283,ÇANKAYA,ÇANKAYA BLD.BŞK. PARK VE BAHÇE MÜD.,2555 SK,3544.0,26005.63,2022-05-31,2022-06-29
1446455,ÇANKAYA,ÖZGÜN PARKI,2494 SK,4.0,13.32,2021-05-28,2021-06-29
2246233,ÇANKAYA,YAZI K IRI PARKI,1967 SK,218.0,1085.26,2018-07-26,2018-08-29
669969,ÇANKAYA,KIRLAN GIÇ PARKI,1392 CAD,3038.0,10116.54,2021-04-28,2021-05-31
1073597,ÇANKAYA,RACİ B ADEMLİ PARKI,2899 SK,65.0,216.45,2019-04-22,2019-05-22
1070738,ÇANKAYA,BARIŞ 5 PARK,2160 SK,97.0,323.01,2020-10-03,2021-05-31
332050,ÇANKAYA,HADİYE TUNCER PARKI,ERGİN SK,2.0,6.66,2020-04-01,2020-04-29
670241,ÇANKAYA,A.PAŞA KONAK PARKI,MÜNZEVİLER SK,1039.0,4108.67,2017-04-28,2017-05-25
2246326,ÇANKAYA,KENT B AHÇESİ,ÖĞRETMENLER CAD,8892.0,35390.16,2017-06-30,2017-07-27
1445330,ÇANKAYA,ÇOBANYILDIZI PARKI,DUHAKENT KOP 82/1 PARSEL,411.0,1368.63,2019-08-01,2019-09-06
1446959,ÇANKAYA,GÜLTEN ÇAPAR PARKI,TİFLİS CAD,31.0,103.23,2019-06-29,2019-07-31
1447059,ÇANKAYA,A.V.B PARKI,290 SK,2.0,6.66,2020-11-04,2021-04-27
1445621,ÇANKAYA,GÜL DÜ NYA PARKI,2716 CAD,405.0,5199.46,2023-09-06,2023-10-09
670420,ÇANKAYA,KONAK PARKI,329 CAD,328.0,1303.65,2017-05-27,2017-06-29
2248762,ÇANKAYA,ÇANKAYA BEL.BŞK.PARK VE B AH.MÜD.,1972 CAD,162.0,1188.39,2022-05-31,2022-06-28
1446293,ÇANKAYA,PR DR HİKMEN BİRAND PARKI,AHMET YESEVİ CAD,262.0,1153.02,2015-05-02,2015-06-30
1445600,ÇANKAYA,ERSUN ÇILDIR PARKI,1267 SK,306.0,1018.98,2019-07-02,2019-08-01
1446573,ÇANKAYA,AYTEN BAYKAL PARKI,1168 SK,56.0,186.48,2020-09-04,2020-10-05
2246306,ÇANKAYA,PARK,SAKARYA CAD,34.0,290.27,2022-09-05,2022-10-05
2246767,ÇANKAYA,9 EYLÜL PARKI,ANADOLU BLV,552.0,2402.31,2017-11-27,2018-05-24
2246419,ÇANKAYA,ŞÜKRAN GÜNGÖR,900 CAD,122.0,406.26,2019-05-23,2019-06-29
1071018,ÇANKAYA,SANCAK TIBBİ BİTKİLER,537 SK,49.0,479.77,2022-10-05,2023-05-01
562043,ÇANKAYA,YEŞİL VADİ PARK,KIRLANGIÇ CAD,115.0,583.78,2021-11-02,2022-05-09
1445360,ÇANKAYA,A.TANE R KIŞLALI PARKI,2587 SK,1134.0,3776.22,2020-09-07,2020-10-05
1445601,ÇANKAYA,PARK,ŞEMSETTİN GÜNALTAY CAD,295.0,982.35,2019-09-03,2019-10-03
671617,ÇANKAYA,ATA PARK,DİKMEN CAD,3142.0,12505.16,2017-06-30,2017-07-29
